date,kod,name,price,city,first_name
2021-01-13,14033,Курс 4,32267,Санкт-Петербург,Конюхов
2021-12-28,69834,Курс 9,34841,Казань,Петров
2021-09-15,69834,Курс 9,34841,Красноярск,Конюхов
2021-11-12,54192,Курс 6,43969,Казань,Иванов
2021-07-23,04801,Курс 7,22018,Москва,Иванов
2022-06-03,59629,Курс 1,41440,Новосибирск,Иванов
2021-04-20,84116,Курс 5,30566,Новосибирск,Конюхов
2022-06-07,54192,Курс 6,43969,Санкт-Петербург,Рутов
2021-09-16,54192,Курс 6,43969,Санкт-Петербург,Конюхов
2021-10-19,63071,Курс 8,25760,Казань,Конюхов
2021-05-11,19925,Курс 0,10237,Новосибирск,Петров
2022-03-10,84116,Курс 5,30566,Москва,Сидорова
2022-05-12,19925,Курс 0,10237,Омск,Иванов
2022-06-22,59511,Курс 3,32467,Санкт-Петербург,Конюхов
2022-01-04,54192,Курс 6,43969,Новосибирск,Конюхов
2022-02-22,04801,Курс 7,22018,Москва,Иванов
2021-02-23,02904,Курс 2,46402,Казань,Иванов
2021-03-20,54192,Курс 6,43969,Омск,Иванов
2021-12-31,69834,Курс 9,34841,Красноярск,Сидорова
2021-05-11,63071,Курс 8,25760,Омск,Иванов
2021-04-22,59511,Курс 3,32467,Красноярск,Рутов
2021-08-21,59629,Курс 1,41440,Москва,Коченев
2021-11-12,84116,Курс 5,30566,Омск,Коченев
2021-08-24,84116,Курс 5,30566,Кемерово,Иванов
2021-01-25,84116,Курс 5,30566,Казань,Рутов
2022-05-12,63071,Курс 8,25760,Казань,Конюхов
2021-04-10,02904,Курс 2,46402,Казань,Коченев
2021-11-09,69834,Курс 9,34841,Санкт-Петербург,Иванов
2021-12-30,02904,Курс 2,46402,Кемерово,Иванов
2022-04-04,59629,Курс 1,41440,Новосибирск,Петров
2021-02-27,54192,Курс 6,43969,Москва,Рутов
2021-05-27,19925,Курс 0,10237,Красноярск,Коченев
2022-05-17,02904,Курс 2,46402,Санкт-Петербург,Иванов
2021-05-21,14033,Курс 4,32267,Санкт-Петербург,Коченев
2022-01-22,84116,Курс 5,30566,Кемерово,Петров
2021-06-29,69834,Курс 9,34841,Москва,Петров
2021-04-13,04801,Курс 7,22018,Москва,Конюхов
2021-12-13,63071,Курс 8,25760,Казань,Коченев
2021-12-19,04801,Курс 7,22018,Красноярск,Конюхов
2022-03-06,69834,Курс 9,34841,Москва,Конюхов
2022-05-29,63071,Курс 8,25760,Санкт-Петербург,Конюхов
2021-09-12,02904,Курс 2,46402,Казань,Иванов
2021-10-30,02904,Курс 2,46402,Казань,Конюхов
2021-07-10,59629,Курс 1,41440,Омск,Рутов
2021-05-16,59629,Курс 1,41440,Казань,Рутов
2021-03-23,84116,Курс 5,30566,Новосибирск,Иванов
2021-12-30,14033,Курс 4,32267,Москва,Конюхов
2021-09-05,19925,Курс 0,10237,Кемерово,Иванов
2021-12-23,04801,Курс 7,22018,Томск,Конюхов
2021-11-09,84116,Курс 5,30566,Санкт-Петербург,Рутов
2021-11-15,84116,Курс 5,30566,Красноярск,Петров
2022-04-19,69834,Курс 9,34841,Москва,Рутов
2021-10-11,02904,Курс 2,46402,Казань,Сидорова
2022-05-27,04801,Курс 7,22018,Москва,Иванов
2021-09-01,63071,Курс 8,25760,Казань,Петров
2021-11-18,04801,Курс 7,22018,Санкт-Петербург,Рутов
2021-05-27,84116,Курс 5,30566,Кемерово,Конюхов
2021-09-06,02904,Курс 2,46402,Омск,Сидорова
2021-12-29,59511,Курс 3,32467,Казань,Коченев
2021-03-01,59629,Курс 1,41440,Омск,Рутов
2021-05-28,69834,Курс 9,34841,Новосибирск,Коченев
2021-06-04,19925,Курс 0,10237,Москва,Сидорова
2021-03-23,84116,Курс 5,30566,Томск,Коченев
2021-10-22,19925,Курс 0,10237,Казань,Конюхов
2021-02-15,59511,Курс 3,32467,Новосибирск,Конюхов
2021-11-07,69834,Курс 9,34841,Казань,Петров
2022-04-27,54192,Курс 6,43969,Томск,Иванов
2021-08-10,02904,Курс 2,46402,Новосибирск,Конюхов
2022-05-18,02904,Курс 2,46402,Москва,Иванов
2021-09-03,59629,Курс 1,41440,Красноярск,Коченев
2021-04-10,59629,Курс 1,41440,Красноярск,Конюхов
2022-02-06,63071,Курс 8,25760,Казань,Сидорова
2021-11-20,54192,Курс 6,43969,Кемерово,Коченев
2022-02-15,59511,Курс 3,32467,Казань,Конюхов
2021-02-11,69834,Курс 9,34841,Москва,Петров
2021-03-03,84116,Курс 5,30566,Томск,Сидорова
2022-01-12,54192,Курс 6,43969,Санкт-Петербург,Петров
2022-04-25,14033,Курс 4,32267,Томск,Рутов
2021-04-05,54192,Курс 6,43969,Москва,Сидорова
2021-02-08,63071,Курс 8,25760,Санкт-Петербург,Иванов
2021-03-04,63071,Курс 8,25760,Казань,Коченев
2022-06-13,69834,Курс 9,34841,Красноярск,Петров
2022-01-14,59511,Курс 3,32467,Томск,Коченев
2021-11-26,02904,Курс 2,46402,Томск,Коченев
2021-07-02,84116,Курс 5,30566,Томск,Петров
2021-03-08,04801,Курс 7,22018,Новосибирск,Сидорова
2021-08-21,14033,Курс 4,32267,Москва,Сидорова
2021-03-18,59511,Курс 3,32467,Казань,Конюхов
2021-07-02,14033,Курс 4,32267,Красноярск,Петров
2021-04-05,19925,Курс 0,10237,Санкт-Петербург,Коченев
2021-12-22,19925,Курс 0,10237,Москва,Сидорова
2021-01-29,54192,Курс 6,43969,Томск,Конюхов
2021-12-10,54192,Курс 6,43969,Красноярск,Коченев
2022-05-30,19925,Курс 0,10237,Новосибирск,Коченев
2021-04-30,14033,Курс 4,32267,Омск,Петров
2022-01-18,19925,Курс 0,10237,Казань,Петров
2022-05-25,63071,Курс 8,25760,Москва,Иванов
2021-04-14,84116,Курс 5,30566,Кемерово,Конюхов
2021-10-06,54192,Курс 6,43969,Томск,Конюхов
2022-05-08,84116,Курс 5,30566,Новосибирск,Конюхов
2021-10-01,59629,Курс 1,41440,Новосибирск,Петров
2021-01-24,19925,Курс 0,10237,Москва,Рутов
2021-02-04,63071,Курс 8,25760,Казань,Конюхов
2022-03-13,04801,Курс 7,22018,Казань,Сидорова
2022-05-25,02904,Курс 2,46402,Санкт-Петербург,Рутов
2022-05-07,19925,Курс 0,10237,Красноярск,Сидорова
2021-01-09,59629,Курс 1,41440,Томск,Иванов
2021-07-23,59511,Курс 3,32467,Новосибирск,Сидорова
2021-08-15,04801,Курс 7,22018,Новосибирск,Конюхов
2021-03-04,59629,Курс 1,41440,Омск,Коченев
2021-11-03,54192,Курс 6,43969,Санкт-Петербург,Рутов
2021-05-05,59629,Курс 1,41440,Москва,Сидорова
2021-10-16,59629,Курс 1,41440,Омск,Рутов
2021-12-23,59629,Курс 1,41440,Москва,Сидорова
2021-03-18,04801,Курс 7,22018,Кемерово,Конюхов
2021-06-03,59511,Курс 3,32467,Томск,Иванов
2021-05-07,19925,Курс 0,10237,Кемерово,Петров
2021-07-20,14033,Курс 4,32267,Красноярск,Коченев
2021-07-11,54192,Курс 6,43969,Москва,Иванов
2022-02-02,63071,Курс 8,25760,Новосибирск,Рутов
2022-01-30,59511,Курс 3,32467,Санкт-Петербург,Сидорова
2021-11-30,59629,Курс 1,41440,Санкт-Петербург,Коченев
2021-05-09,54192,Курс 6,43969,Красноярск,Петров
2021-08-30,63071,Курс 8,25760,Кемерово,Конюхов
2021-03-04,14033,Курс 4,32267,Санкт-Петербург,Конюхов
2021-01-05,14033,Курс 4,32267,Санкт-Петербург,Коченев
2021-06-12,69834,Курс 9,34841,Москва,Рутов
2021-09-07,54192,Курс 6,43969,Омск,Иванов
2022-06-14,59511,Курс 3,32467,Кемерово,Петров
2021-01-26,59511,Курс 3,32467,Томск,Рутов
2021-12-23,19925,Курс 0,10237,Омск,Сидорова
2021-08-27,04801,Курс 7,22018,Казань,Конюхов
2022-05-28,59629,Курс 1,41440,Казань,Конюхов
2022-04-16,63071,Курс 8,25760,Новосибирск,Петров
2021-09-17,19925,Курс 0,10237,Казань,Коченев
2022-01-07,14033,Курс 4,32267,Санкт-Петербург,Иванов
2021-08-13,63071,Курс 8,25760,Кемерово,Конюхов
2022-01-04,63071,Курс 8,25760,Казань,Петров
2021-03-02,02904,Курс 2,46402,Санкт-Петербург,Рутов
2021-09-11,14033,Курс 4,32267,Санкт-Петербург,Рутов
2022-04-02,69834,Курс 9,34841,Новосибирск,Иванов
2021-09-25,04801,Курс 7,22018,Красноярск,Рутов
2021-05-20,59511,Курс 3,32467,Красноярск,Петров
2022-03-29,02904,Курс 2,46402,Санкт-Петербург,Коченев
2022-04-23,59511,Курс 3,32467,Казань,Петров
2021-12-30,69834,Курс 9,34841,Томск,Коченев
2021-08-13,04801,Курс 7,22018,Кемерово,Иванов
2021-11-13,04801,Курс 7,22018,Санкт-Петербург,Сидорова
2021-10-27,84116,Курс 5,30566,Казань,Иванов
2021-03-18,59629,Курс 1,41440,Омск,Петров
2021-05-07,04801,Курс 7,22018,Новосибирск,Рутов
2021-05-11,14033,Курс 4,32267,Москва,Коченев
2021-10-31,19925,Курс 0,10237,Москва,Иванов
2021-07-27,19925,Курс 0,10237,Омск,Сидорова
2022-04-03,59511,Курс 3,32467,Казань,Конюхов
2022-01-02,14033,Курс 4,32267,Омск,Петров
2021-03-15,19925,Курс 0,10237,Красноярск,Рутов
2022-04-02,14033,Курс 4,32267,Томск,Иванов
2021-08-08,14033,Курс 4,32267,Москва,Рутов
2021-12-26,59629,Курс 1,41440,Москва,Коченев
2021-05-26,59629,Курс 1,41440,Санкт-Петербург,Коченев
2022-04-07,02904,Курс 2,46402,Красноярск,Коченев
2021-07-18,54192,Курс 6,43969,Омск,Петров
2021-03-06,54192,Курс 6,43969,Красноярск,Рутов
2022-03-23,04801,Курс 7,22018,Санкт-Петербург,Иванов
2021-08-16,04801,Курс 7,22018,Москва,Петров
2021-07-31,14033,Курс 4,32267,Красноярск,Иванов
2021-09-30,04801,Курс 7,22018,Новосибирск,Петров
2021-08-26,59629,Курс 1,41440,Казань,Сидорова
2022-03-18,19925,Курс 0,10237,Томск,Петров
2022-02-11,84116,Курс 5,30566,Томск,Иванов
2022-01-19,69834,Курс 9,34841,Омск,Петров
2022-01-21,59629,Курс 1,41440,Москва,Иванов
2021-04-21,59511,Курс 3,32467,Москва,Иванов
2022-03-01,59629,Курс 1,41440,Казань,Рутов
2021-09-24,59511,Курс 3,32467,Москва,Сидорова
2021-12-22,59511,Курс 3,32467,Красноярск,Петров
2021-09-26,59629,Курс 1,41440,Новосибирск,Петров
2021-02-09,04801,Курс 7,22018,Омск,Иванов
2021-07-20,14033,Курс 4,32267,Омск,Сидорова
2021-05-03,59629,Курс 1,41440,Омск,Петров
2022-04-06,69834,Курс 9,34841,Казань,Рутов
2022-03-08,59511,Курс 3,32467,Санкт-Петербург,Петров
2021-10-30,02904,Курс 2,46402,Омск,Конюхов
2021-11-04,69834,Курс 9,34841,Санкт-Петербург,Коченев
2022-01-27,02904,Курс 2,46402,Москва,Рутов
2022-05-19,14033,Курс 4,32267,Томск,Конюхов
2021-08-24,04801,Курс 7,22018,Казань,Иванов
2022-06-06,69834,Курс 9,34841,Санкт-Петербург,Петров
2022-03-30,19925,Курс 0,10237,Казань,Коченев
2022-03-20,69834,Курс 9,34841,Новосибирск,Рутов
2022-03-30,02904,Курс 2,46402,Новосибирск,Рутов
2021-03-19,14033,Курс 4,32267,Красноярск,Конюхов
2022-01-13,59511,Курс 3,32467,Санкт-Петербург,Коченев
2022-01-04,14033,Курс 4,32267,Санкт-Петербург,Коченев
2021-04-05,59511,Курс 3,32467,Красноярск,Коченев
2021-02-19,14033,Курс 4,32267,Новосибирск,Петров
2022-04-11,69834,Курс 9,34841,Новосибирск,Петров
2022-02-26,04801,Курс 7,22018,Москва,Сидорова
2022-04-30,19925,Курс 0,10237,Санкт-Петербург,Иванов
2022-05-26,54192,Курс 6,43969,Казань,Рутов
2022-01-06,63071,Курс 8,25760,Новосибирск,Рутов
2021-02-12,54192,Курс 6,43969,Казань,Петров
2022-05-13,19925,Курс 0,10237,Новосибирск,Рутов
2022-01-14,14033,Курс 4,32267,Омск,Коченев
2022-01-16,54192,Курс 6,43969,Кемерово,Сидорова
2022-06-12,59511,Курс 3,32467,Томск,Петров
2021-05-18,54192,Курс 6,43969,Москва,Коченев
2022-04-19,59511,Курс 3,32467,Новосибирск,Рутов
2022-05-30,59511,Курс 3,32467,Москва,Рутов
2022-01-24,19925,Курс 0,10237,Казань,Коченев
2022-06-17,02904,Курс 2,46402,Москва,Иванов
2021-03-12,19925,Курс 0,10237,Омск,Коченев
